Latitude (decimal degrees):	10.026
Longitude (decimal degrees):	76.329
Elevation (m):	6
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231012:0930,152.59,207.02,44.38,25.7,1.38,0.0
20231012:1030,49.23,78.45,30.3,25.35,1.38,0.0
20231012:1130,17.33,35.76,15.88,25.2,0.97,0.0
20231012:1230,0.0,3.97,1.3,24.72,0.34,0.0
20231012:1330,0.0,0.0,0.0,24.46,0.48,0.0
20231012:1430,0.0,0.0,0.0,24.29,1.03,0.0
20231012:1530,0.0,0.0,0.0,24.2,1.1,0.0
20231012:1630,0.0,0.0,0.0,24.12,1.24,0.0
20231012:1730,0.0,0.0,0.0,24.0,1.38,0.0
20231012:1830,0.0,0.0,0.0,23.87,1.52,0.0
20231012:1930,0.0,0.0,0.0,24.08,1.03,0.0
20231012:2030,0.0,0.0,0.0,23.96,0.62,0.0
20231012:2130,0.0,0.0,0.0,23.97,0.62,0.0
20231012:2230,0.0,0.0,0.0,23.71,0.76,0.0
20231012:2330,0.0,0.0,0.0,23.55,0.83,0.0
20231013:0030,0.0,0.0,-3.85,23.69,0.76,0.0
20231013:0130,69.89,116.42,10.76,23.45,1.1,0.0
20231013:0230,235.48,312.92,25.23,24.88,0.9,0.0
20231013:0330,386.39,501.18,39.43,25.83,1.03,0.0
20231013:0430,538.2,720.36,53.04,27.07,0.69,0.0
20231013:0530,574.58,781.7,65.1,28.45,0.69,0.0
20231013:0630,590.36,798.98,72.1,28.95,1.17,0.0
20231013:0730,358.13,466.11,68.39,29.19,2.9,0.0
20231013:0830,312.08,405.06,57.44,27.92,3.31,0.0
20231013:0930,234.79,308.31,44.19,27.01,1.72,0.0
20231013:1030,182.54,246.31,30.14,27.23,0.76,0.0
20231013:1130,80.53,123.06,15.74,27.36,1.52,0.0
20231013:1230,0.83,8.08,1.17,26.98,1.31,0.0
20231013:1330,0.0,0.0,0.0,26.75,1.31,0.0
20231013:1430,0.0,0.0,0.0,26.56,1.31,0.0
20231013:1530,0.0,0.0,0.0,26.1,0.83,0.0
20231013:1630,0.0,0.0,0.0,25.68,0.83,0.0
20231013:1730,0.0,0.0,0.0,25.48,1.52,0.0
20231013:1830,0.0,0.0,0.0,25.17,2.14,0.0
20231013:1930,0.0,0.0,0.0,24.44,1.59,0.0
20231013:2030,0.0,0.0,0.0,24.08,1.72,0.0
20231013:2130,0.0,0.0,0.0,23.91,1.52,0.0
20231013:2230,0.0,0.0,0.0,23.77,1.31,0.0
20231013:2330,0.0,0.0,0.0,23.75,1.31,0.0
20231014:0030,0.0,0.0,-3.86,24.01,1.17,0.0
20231014:0130,61.16,102.88,10.74,23.75,1.52,0.0
20231014:0230,221.79,294.24,25.18,24.52,1.17,0.0
20231014:0330,404.21,524.62,39.35,25.59,1.1,0.0
20231014:0430,451.28,595.37,52.91,27.2,0.76,0.0
20231014:0530,524.05,706.63,64.87,28.0,0.69,0.0
20231014:0630,606.87,832.57,71.73,28.89,0.9,0.0
20231014:0730,498.48,659.1,68.05,29.43,2.34,0.0
20231014:0830,182.11,244.86,57.2,29.11,2.55,0.0
20231014:0930,92.98,133.85,43.99,27.32,1.93,0.0
20231014:1030,25.18,46.86,29.98,26.52,1.24,0.0
20231014:1130,21.91,42.25,15.61,26.22,1.17,0.0
20231014:1230,0.4,6.97,1.05,25.61,1.03,0.0
20231014:1330,0.0,0.0,0.0,25.17,1.1,0.0
20231014:1430,0.0,0.0,0.0,24.89,1.24,0.0
20231014:1530,0.0,0.0,0.0,24.64,1.31,0.0
20231014:1630,0.0,0.0,0.0,24.42,1.38,0.0
20231014:1730,0.0,0.0,0.0,24.27,1.52,0.0
20231014:1830,0.0,0.0,0.0,24.1,1.45,0.0
20231014:1930,0.0,0.0,0.0,24.39,0.0,0.0
20231014:2030,0.0,0.0,0.0,24.43,0.14,0.0
20231014:2130,0.0,0.0,0.0,24.49,0.28,0.0
20231014:2230,0.0,0.0,0.0,24.49,0.28,0.0
20231014:2330,0.0,0.0,0.0,24.18,1.03,0.0
20231015:0030,0.0,0.0,-3.87,24.02,1.59,0.0
20231015:0130,1.74,10.07,10.71,23.62,1.93,0.0
20231015:0230,37.42,62.62,25.14,23.53,1.86,0.0
20231015:0330,63.16,95.51,39.27,23.78,1.72,0.0
20231015:0430,93.49,133.24,52.78,24.05,1.31,0.0
20231015:0530,76.04,111.97,64.64,24.37,1.17,0.0
20231015:0630,258.9,336.15,71.37,24.44,1.38,0.0
20231015:0730,310.3,405.15,67.71,25.7,1.1,0.0
20231015:0830,271.78,355.74,56.95,26.04,0.97,0.0
20231015:0930,239.07,315.5,43.8,26.87,0.97,0.0
20231015:1030,159.04,216.54,29.82,27.06,1.1,0.0
20231015:1130,69.54,107.83,15.47,26.92,1.59,0.0
20231015:1230,0.93,8.32,0.94,26.65,1.72,0.0
20231015:1330,0.0,0.0,0.0,26.37,1.93,0.0
20231015:1430,0.0,0.0,0.0,26.21,1.59,0.0
20231015:1530,0.0,0.0,0.0,26.04,1.38,0.0
20231015:1630,0.0,0.0,0.0,25.89,1.52,0.0
20231015:1730,0.0,0.0,0.0,25.8,1.93,0.0
20231015:1830,0.0,0.0,0.0,25.58,1.79,0.0
20231015:1930,0.0,0.0,0.0,25.25,0.62,0.0
20231015:2030,0.0,0.0,0.0,24.95,0.97,0.0
20231015:2130,0.0,0.0,0.0,24.83,1.52,0.0
20231015:2230,0.0,0.0,0.0,24.65,1.79,0.0
20231015:2330,0.0,0.0,0.0,24.46,1.72,0.0
20231016:0030,0.0,0.0,-3.88,24.35,1.52,0.0
20231016:0130,62.1,102.69,10.68,24.28,1.45,0.0
20231016:0230,233.15,309.53,25.08,24.95,0.97,0.0
20231016:0330,410.79,538.66,39.19,26.1,0.69,0.0
20231016:0430,436.43,579.54,52.64,27.57,0.41,0.0
20231016:0530,609.34,838.52,64.4,28.15,0.41,0.0
20231016:0630,418.85,557.91,71.01,29.21,0.97,0.0
20231016:0730,302.95,398.98,67.38,28.27,0.9,0.0
20231016:0830,257.21,338.83,56.7,28.17,1.38,0.0
20231016:0930,184.47,248.94,43.61,27.94,1.31,0.0
20231016:1030,127.13,176.99,29.67,27.04,0.97,0.0
20231016:1130,37.17,64.08,15.34,26.81,0.76,0.0
20231016:1230,0.36,6.87,0.82,26.36,0.14,0.0
20231016:1330,0.0,0.0,0.0,25.51,1.03,0.0
20231016:1430,0.0,0.0,0.0,25.02,1.1,0.0
20231016:1530,0.0,0.0,0.0,24.76,1.03,0.0
20231016:1630,0.0,0.0,0.0,24.59,1.03,0.0
20231016:1730,0.0,0.0,0.0,24.32,0.97,0.0
20231016:1830,0.0,0.0,0.0,24.29,0.97,0.0
20231016:1930,0.0,0.0,0.0,24.49,1.79,0.0
20231016:2030,0.0,0.0,0.0,24.23,1.38,0.0
20231016:2130,0.0,0.0,0.0,24.1,1.45,0.0
20231016:2230,0.0,0.0,0.0,23.99,1.59,0.0
20231016:2330,0.0,0.0,0.0,24.11,1.72,0.0
20231017:0030,0.0,0.0,-3.89,24.34,1.45,0.0
20231017:0130,30.48,57.77,10.65,24.41,1.38,0.0
20231017:0230,93.56,134.29,25.03,24.86,0.9,0.0
20231017:0330,206.69,271.78,39.1,25.5,0.97,0.0
20231017:0430,356.3,465.79,52.5,26.3,0.69,0.0
20231017:0530,467.14,617.89,64.16,27.01,0.83,0.0
20231017:0630,462.39,610.31,70.65,28.15,1.31,0.0
20231017:0730,304.55,398.96,67.05,28.79,2.28,0.0
20231017:0830,275.06,360.3,56.46,28.5,2.34,0.0
20231017:0930,158.61,215.9,43.43,28.2,1.45,0.0
20231017:1030,145.38,200.33,29.52,28.02,1.31,0.0
20231017:1130,45.19,75.83,15.21,27.27,1.1,0.0
20231017:1230,0.66,7.65,0.71,26.46,1.1,0.0
20231017:1330,0.0,0.0,0.0,26.08,1.45,0.0
20231017:1430,0.0,0.0,0.0,25.77,1.79,0.0
20231017:1530,0.0,0.0,0.0,25.63,1.45,0.0
20231017:1630,0.0,0.0,0.0,25.61,1.45,0.0
20231017:1730,0.0,0.0,0.0,25.39,1.45,0.0
20231017:1830,0.0,0.0,0.0,24.92,1.45,0.0
20231017:1930,0.0,0.0,0.0,24.44,1.66,0.0
20231017:2030,0.0,0.0,0.0,24.32,1.59,0.0
20231017:2130,0.0,0.0,0.0,24.06,1.66,0.0
20231017:2230,0.0,0.0,0.0,23.93,1.79,0.0
20231017:2330,0.0,0.0,0.0,23.82,2.14,0.0
20231018:0030,0.0,0.0,-3.91,24.14,1.79,0.0
20231018:0130,53.09,89.26,10.62,24.16,0.97,0.0
20231018:0230,225.6,299.58,24.97,24.73,0.83,0.0
20231018:0330,332.81,430.88,39.01,25.67,1.17,0.0
20231018:0430,438.42,571.24,52.35,26.58,1.1,0.0
20231018:0530,468.5,616.37,63.92,27.51,0.97,0.0
20231018:0630,440.79,581.43,70.3,28.37,1.24,0.0
20231018:0730,316.65,419.23,66.72,28.57,1.17,0.0
20231018:0830,343.55,452.25,56.21,28.1,1.24,0.0
20231018:0930,238.55,316.42,43.24,28.27,1.03,0.0
20231018:1030,149.45,205.23,29.37,27.98,1.17,0.0
20231018:1130,43.71,73.29,15.09,27.26,0.41,0.0
20231018:1230,1.91,10.5,0.6,26.03,0.62,0.0
20231018:1330,0.0,0.0,0.0,25.61,1.17,0.0
20231018:1430,0.0,0.0,0.0,25.3,1.45,0.0
20231018:1530,0.0,0.0,0.0,25.09,1.38,0.0
20231018:1630,0.0,0.0,0.0,24.99,1.17,0.0
20231018:1730,0.0,0.0,0.0,24.76,0.97,0.0
20231018:1830,0.0,0.0,0.0,24.5,0.97,0.0
20231018:1930,0.0,0.0,0.0,24.54,1.31,0.0
20231018:2030,0.0,0.0,0.0,24.28,1.59,0.0
20231018:2130,0.0,0.0,0.0,24.14,1.31,0.0
20231018:2230,0.0,0.0,0.0,23.96,0.97,0.0
20231018:2330,0.0,0.0,0.0,23.93,0.97,0.0
20231019:0030,0.0,0.0,-3.93,24.12,1.31,0.0
20231019:0130,80.59,130.47,10.58,24.09,1.31,0.0
20231019:0230,271.57,358.84,24.91,24.85,0.83,0.0
20231019:0330,434.69,569.66,38.91,26.01,0.76,0.0
20231019:0430,561.4,757.72,52.2,27.47,0.55,0.0
20231019:0530,575.99,786.64,63.68,28.61,0.48,0.0
20231019:0630,669.88,933.33,69.94,29.3,0.83,0.0
20231019:0730,644.16,885.16,66.39,30.1,1.24,0.0
20231019:0830,586.92,789.33,55.97,30.12,1.79,0.0
20231019:0930,317.07,414.83,43.06,29.6,2.0,0.0
20231019:1030,175.82,237.26,29.22,28.37,2.14,0.0
20231019:1130,92.65,140.91,14.96,27.83,1.59,0.0
20231019:1230,0.76,7.94,0.5,27.26,0.97,0.0
20231019:1330,0.0,0.0,0.0,26.75,0.55,0.0
20231019:1430,0.0,0.0,0.0,26.15,1.52,0.0
20231019:1530,0.0,0.0,0.0,25.61,1.59,0.0
20231019:1630,0.0,0.0,0.0,25.42,1.1,0.0
20231019:1730,0.0,0.0,0.0,25.11,1.03,0.0
20231019:1830,0.0,0.0,0.0,24.84,1.17,0.0
20231019:1930,0.0,0.0,0.0,25.03,1.45,0.0
20231019:2030,0.0,0.0,0.0,24.99,1.31,0.0
20231019:2130,0.0,0.0,0.0,24.65,1.1,0.0
20231019:2230,0.0,0.0,0.0,24.5,1.1,0.0
20231019:2330,0.0,0.0,0.0,24.47,1.03,0.0
20231020:0030,0.0,0.0,-3.95,24.55,1.17,0.0
20231020:0130,59.34,100.06,10.54,24.38,1.31,0.0
20231020:0230,207.94,277.22,24.85,25.23,1.1,0.0
20231020:0330,393.6,510.48,38.81,26.16,1.24,0.0
20231020:0430,480.67,635.79,52.05,27.27,0.9,0.0
20231020:0530,593.52,805.66,63.43,28.24,0.83,0.0
20231020:0630,695.87,956.6,69.58,29.11,1.52,0.0
20231020:0730,552.3,736.27,66.07,29.84,2.07,0.0
20231020:0830,394.84,513.31,55.73,29.45,2.62,0.0
20231020:0930,364.72,472.92,42.88,28.82,2.62,0.0
20231020:1030,138.16,190.4,29.07,28.69,2.55,0.0
20231020:1130,93.15,142.62,14.84,27.92,2.0,0.0
20231020:1230,0.32,6.78,0.39,27.55,1.52,0.0
20231020:1330,0.0,0.0,0.0,26.91,0.97,0.0
20231020:1430,0.0,0.0,0.0,26.03,0.83,0.0
20231020:1530,0.0,0.0,0.0,25.87,0.69,0.0
20231020:1630,0.0,0.0,0.0,25.41,1.03,0.0
20231020:1730,0.0,0.0,0.0,25.02,0.76,0.0
20231020:1830,0.0,0.0,0.0,25.03,0.55,0.0
20231020:1930,0.0,0.0,0.0,24.68,0.76,0.0
20231020:2030,0.0,0.0,0.0,24.54,0.83,0.0
20231020:2130,0.0,0.0,0.0,24.6,0.97,0.0
20231020:2230,0.0,0.0,0.0,24.4,1.1,0.0
20231020:2330,0.0,0.0,0.0,24.24,1.17,0.0
20231021:0030,0.0,0.0,-3.98,24.25,1.1,0.0
20231021:0130,59.57,100.39,10.5,24.11,0.97,0.0
20231021:0230,191.55,256.64,24.78,25.1,0.9,0.0
20231021:0330,361.84,471.03,38.71,25.79,0.69,0.0
20231021:0430,569.34,776.03,51.89,26.87,0.07,0.0
20231021:0530,549.83,742.42,63.18,28.4,0.62,0.0
20231021:0630,538.56,723.08,69.23,29.09,1.1,0.0
20231021:0730,496.97,661.85,65.74,29.48,1.38,0.0
20231021:0830,420.94,556.87,55.5,29.61,1.31,0.0
20231021:0930,378.51,496.52,42.7,29.28,1.52,0.0
20231021:1030,171.22,233.13,28.93,28.8,1.24,0.0
20231021:1130,80.29,124.31,14.73,27.58,0.69,0.0
20231021:1230,0.19,6.41,0.3,27.1,0.69,0.0
20231021:1330,0.0,0.0,0.0,26.75,0.69,0.0
20231021:1430,0.0,0.0,0.0,25.92,1.03,0.0
20231021:1530,0.0,0.0,0.0,25.37,1.86,0.0
20231021:1630,0.0,0.0,0.0,24.79,2.0,0.0
20231021:1730,0.0,0.0,0.0,24.63,1.52,0.0
20231021:1830,0.0,0.0,0.0,24.58,1.24,0.0
20231021:1930,0.0,0.0,0.0,24.94,0.83,0.0
20231021:2030,0.0,0.0,0.0,24.42,0.76,0.0
20231021:2130,0.0,0.0,0.0,24.15,0.97,0.0
20231021:2230,0.0,0.0,0.0,23.91,1.31,0.0
20231021:2330,0.0,0.0,0.0,23.65,1.31,0.0
20231022:0030,0.0,0.0,-4.01,23.73,0.97,0.0
20231022:0130,77.98,126.22,10.45,23.31,0.9,0.0
20231022:0230,262.35,347.78,24.71,24.84,0.41,0.0
20231022:0330,387.24,508.8,38.61,25.91,0.14,0.0
20231022:0430,506.57,674.88,51.73,27.08,0.62,0.0
20231022:0530,487.18,646.89,62.93,28.03,0.97,0.0
20231022:0630,415.0,546.8,68.88,28.11,1.72,0.0
20231022:0730,389.34,514.3,65.43,28.68,1.59,0.0
20231022:0830,357.2,468.66,55.26,27.91,1.38,0.0
20231022:0930,252.13,332.27,42.52,27.51,1.45,0.0
20231022:1030,151.79,208.42,28.79,27.48,0.76,0.0
20231022:1130,45.73,76.24,14.61,27.32,0.55,0.0
20231022:1230,0.06,6.03,0.2,26.24,0.41,0.0
20231022:1330,0.0,0.0,0.0,25.3,1.1,0.0
20231022:1430,0.0,0.0,0.0,25.04,1.59,0.0
20231022:1530,0.0,0.0,0.0,24.86,1.45,0.0
20231022:1630,0.0,0.0,0.0,24.69,1.45,0.0
20231022:1730,0.0,0.0,0.0,24.62,1.45,0.0
20231022:1830,0.0,0.0,0.0,24.6,1.38,0.0
20231022:1930,0.0,0.0,0.0,24.1,1.52,0.0
20231022:2030,0.0,0.0,0.0,23.79,1.38,0.0
20231022:2130,0.0,0.0,0.0,23.4,1.52,0.0
20231022:2230,0.0,0.0,0.0,23.33,1.52,0.0
20231022:2330,0.0,0.0,0.0,23.25,1.66,0.0
20231023:0030,0.0,0.0,-4.04,23.4,1.45,0.0
20231023:0130,50.54,85.47,10.4,23.17,1.1,0.0
20231023:0230,149.7,203.08,24.64,24.07,1.03,0.0
20231023:0330,237.4,308.34,38.5,24.28,0.9,0.0
20231023:0430,278.19,359.63,51.56,24.94,1.38,0.0
20231023:0530,259.85,339.08,62.67,25.42,1.45,0.0
20231023:0630,617.99,833.23,68.53,25.79,0.9,0.0
20231023:0730,519.47,686.23,65.11,28.44,2.07,0.0
20231023:0830,322.16,419.05,55.03,28.51,3.1,0.0
20231023:0930,153.72,209.57,42.35,27.85,3.45,0.0
20231023:1030,86.29,125.52,28.65,26.51,2.69,0.0
20231023:1130,26.88,49.71,14.5,25.96,1.52,0.0
20231023:1230,0.0,4.43,0.11,25.5,1.17,0.0
20231023:1330,0.0,0.0,0.0,25.35,1.52,0.0
20231023:1430,0.0,0.0,0.0,24.88,1.52,0.0
20231023:1530,0.0,0.0,0.0,24.36,1.38,0.0
20231023:1630,0.0,0.0,0.0,24.18,1.59,0.0
20231023:1730,0.0,0.0,0.0,23.95,1.72,0.0
20231023:1830,0.0,0.0,0.0,23.79,2.07,0.0
20231023:1930,0.0,0.0,0.0,24.16,1.17,0.0
20231023:2030,0.0,0.0,0.0,23.83,1.03,0.0
20231023:2130,0.0,0.0,0.0,23.82,1.17,0.0
20231023:2230,0.0,0.0,0.0,23.45,1.24,0.0
20231023:2330,0.0,0.0,0.0,23.44,1.17,0.0
20231024:0030,0.0,0.0,-4.07,23.87,1.45,0.0
20231024:0130,20.39,42.92,10.35,23.39,1.45,0.0
20231024:0230,59.62,91.19,24.56,23.78,0.9,0.0
20231024:0330,108.64,151.51,38.38,24.88,0.76,0.0
20231024:0430,117.26,162.78,51.39,24.88,1.1,0.0
20231024:0530,222.64,290.07,62.42,25.12,1.24,0.0
20231024:0630,625.06,837.03,68.19,25.87,1.17,0.0
20231024:0730,473.74,632.77,64.8,28.54,0.62,0.0
20231024:0830,428.72,564.63,54.8,29.19,1.59,0.0
20231024:0930,354.37,464.79,42.17,29.29,1.72,0.0
20231024:1030,178.79,241.88,28.52,28.23,1.38,0.0
20231024:1130,55.05,89.06,14.4,27.41,1.24,0.0
20231024:1230,0.01,5.89,0.02,26.42,0.9,0.0
20231024:1330,0.0,0.0,0.0,26.13,0.97,0.0
20231024:1430,0.0,0.0,0.0,25.31,1.24,0.0
20231024:1530,0.0,0.0,0.0,25.14,1.17,0.0
20231024:1630,0.0,0.0,0.0,24.9,1.31,0.0
20231024:1730,0.0,0.0,0.0,24.37,1.31,0.0
20231024:1830,0.0,0.0,0.0,24.64,1.24,0.0
20231024:1930,0.0,0.0,0.0,24.02,1.52,0.0
20231024:2030,0.0,0.0,0.0,23.82,1.66,0.0
20231024:2130,0.0,0.0,0.0,23.68,1.93,0.0
20231024:2230,0.0,0.0,0.0,23.69,1.86,0.0
20231024:2330,0.0,0.0,0.0,23.6,1.86,0.0
20231025:0030,0.0,0.0,-4.1,23.61,1.79,0.0
20231025:0130,78.85,127.44,10.3,23.59,1.59,0.0
20231025:0230,251.72,331.61,24.48,24.4,0.97,0.0
20231025:0330,437.3,571.05,38.27,25.88,0.9,0.0
20231025:0430,565.25,762.07,51.22,27.35,0.62,0.0
20231025:0530,571.92,783.89,62.16,28.76,0.28,0.0
20231025:0630,415.87,550.48,67.84,29.14,0.97,0.0
20231025:0730,302.33,398.74,64.49,28.36,1.17,0.0
20231025:0830,323.38,428.46,54.57,28.1,0.48,0.0
20231025:0930,287.08,382.33,42.0,28.33,0.07,0.0
20231025:1030,179.74,244.31,28.39,28.19,0.62,0.0
20231025:1130,55.66,89.94,14.29,28.0,0.9,0.0
20231025:1230,0.0,0.0,-0.06,27.61,0.9,0.0
20231025:1330,0.0,0.0,0.0,27.14,0.9,0.0
20231025:1430,0.0,0.0,0.0,26.68,1.52,0.0
20231025:1530,0.0,0.0,0.0,26.36,1.52,0.0
20231025:1630,0.0,0.0,0.0,26.09,1.38,0.0
20231025:1730,0.0,0.0,0.0,25.84,1.31,0.0
20231025:1830,0.0,0.0,0.0,25.38,0.9,0.0
20231025:1930,0.0,0.0,0.0,25.24,0.97,0.0
20231025:2030,0.0,0.0,0.0,25.36,1.24,0.0
20231025:2130,0.0,0.0,0.0,24.85,1.03,0.0
20231025:2230,0.0,0.0,0.0,25.04,0.41,0.0
20231025:2330,0.0,0.0,0.0,24.82,0.97,0.0
20231026:0030,0.0,0.0,-4.14,25.04,1.24,0.0
20231026:0130,36.26,66.02,10.24,24.67,1.03,0.0
20231026:0230,167.37,226.76,24.4,25.54,0.69,0.0
20231026:0330,280.6,367.23,38.15,26.45,0.69,0.0
20231026:0430,497.01,660.47,51.05,27.3,0.62,0.0
20231026:0530,606.58,830.72,61.9,28.54,0.62,0.0
20231026:0630,583.76,799.2,67.5,29.44,0.76,0.0
20231026:0730,434.86,578.17,64.18,29.22,0.76,0.0
20231026:0830,335.17,440.49,54.35,29.25,1.38,0.0
20231026:0930,299.54,394.59,41.84,28.74,1.38,0.0
20231026:1030,128.51,179.31,28.26,27.86,0.69,0.0
20231026:1130,47.63,78.41,14.19,27.09,0.48,0.0
20231026:1230,0.0,0.0,-0.14,26.6,0.34,0.0
20231026:1330,0.0,0.0,0.0,26.15,0.97,0.0
20231026:1430,0.0,0.0,0.0,25.89,1.03,0.0
20231026:1530,0.0,0.0,0.0,25.59,0.97,0.0
20231026:1630,0.0,0.0,0.0,25.33,1.1,0.0
20231026:1730,0.0,0.0,0.0,25.11,1.1,0.0
20231026:1830,0.0,0.0,0.0,24.84,1.17,0.0
20231026:1930,0.0,0.0,0.0,24.87,1.03,0.0
20231026:2030,0.0,0.0,0.0,24.3,0.97,0.0
20231026:2130,0.0,0.0,0.0,24.18,0.62,0.0
20231026:2230,0.0,0.0,0.0,24.17,0.48,0.0
20231026:2330,0.0,0.0,0.0,23.95,0.41,0.0
20231027:0030,0.0,0.0,-4.18,23.44,0.76,0.0
20231027:0130,79.29,125.68,10.18,23.5,0.97,0.0
20231027:0230,261.13,344.84,24.31,24.95,0.83,0.0
20231027:0330,382.58,498.96,38.03,26.17,0.76,0.0
20231027:0430,554.55,745.79,50.87,27.18,0.55,0.0
20231027:0530,579.13,796.21,61.64,28.57,0.28,0.0
20231027:0630,547.9,748.56,67.16,29.27,0.55,0.0
20231027:0730,576.23,774.34,63.88,29.27,1.72,0.0
20231027:0830,364.18,476.91,54.12,29.34,2.0,0.0
20231027:0930,261.53,342.74,41.67,28.31,2.0,0.0
20231027:1030,152.06,208.35,28.14,27.69,1.03,0.0
20231027:1130,57.1,92.01,14.09,27.23,0.83,0.0
20231027:1230,0.0,0.0,-0.22,26.89,0.83,0.0
20231027:1330,0.0,0.0,0.0,26.19,1.45,0.0
20231027:1430,0.0,0.0,0.0,25.52,1.86,0.0
20231027:1530,0.0,0.0,0.0,25.44,1.86,0.0
20231027:1630,0.0,0.0,0.0,25.26,1.59,0.0
20231027:1730,0.0,0.0,0.0,25.04,1.38,0.0
20231027:1830,0.0,0.0,0.0,24.74,1.24,0.0
20231027:1930,0.0,0.0,0.0,24.56,0.97,0.0
20231027:2030,0.0,0.0,0.0,24.3,1.03,0.0
20231027:2130,0.0,0.0,0.0,24.1,1.03,0.0
20231027:2230,0.0,0.0,0.0,24.26,1.24,0.0
20231027:2330,0.0,0.0,0.0,24.1,1.31,0.0
20231028:0030,0.0,0.0,-4.22,23.88,1.03,0.0
20231028:0130,89.22,140.8,10.12,23.88,0.76,0.0
20231028:0230,237.06,315.36,24.22,25.08,0.28,0.0
20231028:0330,435.16,574.33,37.9,26.01,0.28,0.0
20231028:0430,567.01,770.45,50.69,27.43,0.34,0.0
20231028:0530,589.19,811.34,61.38,28.59,0.21,0.0
20231028:0630,446.25,594.35,66.83,29.23,0.76,0.0
20231028:0730,506.17,680.74,63.58,28.49,0.62,0.0
20231028:0830,560.93,756.91,53.91,29.02,1.03,0.0
20231028:0930,368.26,484.56,41.51,29.53,1.79,0.0
20231028:1030,214.68,286.48,28.01,28.7,1.86,0.0
20231028:1130,73.54,114.85,14.0,27.3,1.03,0.0
20231028:1230,0.0,0.0,-0.29,26.96,1.03,0.0
20231028:1330,0.0,0.0,0.0,26.35,0.69,0.0
20231028:1430,0.0,0.0,0.0,25.71,1.31,0.0
20231028:1530,0.0,0.0,0.0,25.1,1.17,0.0
20231028:1630,0.0,0.0,0.0,25.04,0.69,0.0
20231028:1730,0.0,0.0,0.0,24.92,1.1,0.0
20231028:1830,0.0,0.0,0.0,24.71,1.24,0.0
20231028:1930,0.0,0.0,0.0,24.35,1.03,0.0
20231028:2030,0.0,0.0,0.0,24.38,1.24,0.0
20231028:2130,0.0,0.0,0.0,24.42,1.31,0.0
20231028:2230,0.0,0.0,0.0,24.39,1.31,0.0
20231028:2330,0.0,0.0,0.0,24.23,1.45,0.0
20231029:0030,0.0,0.0,-4.27,24.21,1.52,0.0
20231029:0130,66.94,107.94,10.05,24.3,1.72,0.0
20231029:0230,186.24,248.76,24.13,25.04,1.59,0.0
20231029:0330,317.21,411.03,37.77,25.93,1.59,0.0
20231029:0430,442.33,584.33,50.51,27.0,0.97,0.0
20231029:0530,488.09,655.02,61.12,27.79,0.62,0.0
20231029:0630,462.31,621.4,66.5,28.72,0.83,0.0
20231029:0730,383.87,508.91,63.28,28.66,1.17,0.0
20231029:0830,251.36,334.55,53.69,28.48,1.03,0.0
20231029:0930,235.22,312.99,41.36,28.19,1.24,0.0
20231029:1030,145.85,200.47,27.9,28.09,1.45,0.0
20231029:1130,54.91,88.93,13.91,27.46,1.31,0.0
20231029:1230,0.0,0.0,-0.36,26.78,0.97,0.0
20231029:1330,0.0,0.0,0.0,25.8,1.03,0.0
20231029:1430,0.0,0.0,0.0,25.2,1.38,0.0
20231029:1530,0.0,0.0,0.0,24.68,1.45,0.0
20231029:1630,0.0,0.0,0.0,24.56,0.97,0.0
20231029:1730,0.0,0.0,0.0,24.48,0.41,0.0
20231029:1830,0.0,0.0,0.0,24.06,0.69,0.0
20231029:1930,0.0,0.0,0.0,24.12,0.76,0.0
20231029:2030,0.0,0.0,0.0,24.16,1.03,0.0
20231029:2130,0.0,0.0,0.0,24.06,1.17,0.0
20231029:2230,0.0,0.0,0.0,23.98,1.17,0.0
20231029:2330,0.0,0.0,0.0,23.86,1.1,0.0
20231030:0030,0.0,0.0,-4.31,23.92,0.69,0.0
20231030:0130,3.1,12.93,9.98,23.8,0.48,0.0
20231030:0230,31.52,55.03,24.04,24.29,0.69,0.0
20231030:0330,61.76,94.16,37.64,24.37,0.69,0.0
20231030:0430,60.05,92.25,50.33,25.13,0.9,0.0
20231030:0530,153.43,208.05,60.85,24.91,0.76,0.0
20231030:0630,225.64,297.66,66.17,25.31,0.76,0.0
20231030:0730,221.14,294.6,62.99,26.28,0.69,0.0
20231030:0830,187.44,254.14,53.48,28.67,0.76,0.0
20231030:0930,141.35,194.46,41.2,27.4,0.83,0.0
20231030:1030,92.93,134.02,27.78,26.46,0.69,0.0
20231030:1130,24.54,47.03,13.82,26.28,0.48,0.0
20231030:1230,0.0,0.0,-0.42,26.17,0.41,0.0
20231030:1330,0.0,0.0,0.0,25.36,0.9,0.0
20231030:1430,0.0,0.0,0.0,25.05,1.31,0.0
20231030:1530,0.0,0.0,0.0,24.73,1.17,0.0
20231030:1630,0.0,0.0,0.0,24.48,0.62,0.0
20231030:1730,0.0,0.0,0.0,24.18,0.97,0.0
20231030:1830,0.0,0.0,0.0,24.12,0.76,0.0
20231030:1930,0.0,0.0,0.0,23.89,1.45,0.0
20231030:2030,0.0,0.0,0.0,23.7,0.76,0.0
20231030:2130,0.0,0.0,0.0,23.99,0.14,0.0
20231030:2230,0.0,0.0,0.0,23.47,0.69,0.0
